465,1744
466,1327
467,1138
468,989
469,901
470,820
471,764
472,709
473,669
474,634
475,602
476,572
477,545
478,524
479,502
480,481
481,1559
482,1225
483,1074
484,959
485,884
486,817
487,760
488,705
489,665
490,632
491,604
492,576
493,548
494,527
495,508
496,2168
497,1488
498,1239
499,1099
500,989
501,914
502,845
503,788
504,733
505,691
506,646
507,618
508,587
509,565
510,545
511,523
512,2220
513,1533
514,1292
515,1123
516,1004
517,928
518,852
519,801
520,752
521,710
522,671
523,643
524,616
525,591
526,568
527,548
528,3345
529,1720
530,1399
531,1211
532,1090
533,972
534,897
535,837
536,790
537,744
538,707
539,675
540,645
541,617
542,594
543,569
544,545
545,1934
546,1506
547,1301
548,1168
549,1059
550,981
551,911
552,858
553,802
554,758
555,723
556,692
557,655
558,629
559,605
560,581
561,3174
562,1832
563,1467
564,1290
565,1170
566,1067
567,990
568,918
569,858
570,807
571,765
572,731
573,698
574,668
575,641
576,615
577,596
578,578
579,1965
580,1583
581,1377
582,1225
583,1122
584,1031
585,963
586,899
587,846
588,801
589,761
590,725
591,698
592,667
593,643
594,618
595,3936
596,1942
597,1615
598,1414
599,1260
600,1147
601,1070
602,1000
603,935
604,880
605,832
606,791
607,759
608,729
609,701
610,675
611,648
612,627
613,2849
614,1925
615,1594
616,1411
617,1280
618,1178
619,1088
620,1000
621,943
622,891
623,846
624,801
625,761
626,729
627,704
628,681
629,657
630,634
631,2317
632,1800
633,1559
634,1396
635,1270
636,1170
637,1081
638,1008
639,950
640,895
641,858
642,825
643,789
644,757
645,728
646,704
647,681
648,659
649,2638
650,1942
651,1617
652,1432
653,1308
654,1201
655,1115
656,1038
657,980
658,933
659,886
660,849
661,815
662,784
663,753
664,727
665,699
666,673
667,2550
668,1991
669,1704
670,1487
671,1353
672,1258
673,1171
674,1102
675,1034
676,986
677,935
678,893
679,856
680,823
681,787
682,755
683,729
684,703
685,3919
686,2228
687,1852
688,1646
689,1488
690,1361
691,1260
692,1182
693,1107
694,1039
695,990
696,939
697,897
698,860
699,827
700,797
701,770
702,743
703,715
704,2923
705,2167
706,1861
707,1650
708,1495
709,1389
710,1291
711,1187
712,1112
713,1050
714,993
715,952
716,915
717,876
718,842
719,813
720,786
721,762
722,738
723,3395
724,2296
725,1917
726,1691
727,1534
728,1411
729,1313
730,1229
731,1165
732,1101
733,1046
734,991
735,949
736,914
737,877
738,847
739,816
740,782
741,756
742,3474
743,2446
744,2024
745,1746
746,1565
747,1454
748,1360
749,1274
750,1203
751,1137
752,1076
753,1029
754,984
755,942
756,906
757,875
758,844
759,816
760,791
761,767
762,3027
763,2344
764,1997
765,1784
766,1613
767,1485
768,1391
769,1305
770,1222
771,1157
772,1089
773,1046
774,999
775,953
776,920
777,885
778,855
779,826
780,796
781,3837
782,2529
783,2166
784,1921
785,1739
786,1587
787,1468
788,1349
789,1269
790,1212
791,1153
792,1102
793,1057
794,1018
795,979
796,945
797,915
798,887
799,857
800,831
801,804
802,3004
803,2379
804,2055
805,1837
806,1651
807,1544
808,1440
809,1350
810,1268
811,1201
812,1139
813,1087
814,1046
815,1001
816,965
817,932
818,897
819,870
820,840
821,4350
822,2838
823,2325
824,2011
825,1849
826,1713
827,1587
828,1489
829,1399
830,1326
831,1257
832,1195
833,1144
834,1093
835,1055
836,1015
837,981
838,949
839,921
840,888
841,862
842,4808
843,2880
844,2376
845,2094
846,1886
847,1716
848,1584
849,1487
850,1387
851,1300
852,1235
853,1184
854,1132
855,1091
856,1050
857,1012
858,981
859,953
860,921
861,891
862,866
863,3262
864,2615
865,2289
866,2030
867,1866
868,1713
869,1588
870,1499
871,1418
872,1351
873,1285
874,1231
875,1181
876,1133
877,1088
878,1053
879,1020
880,988
881,955
882,923
883,894
884,3410
885,2661
886,2288
887,2062
888,1871
889,1748
890,1627
891,1520
892,1438
893,1372
894,1302
895,1250
896,1203
897,1154
898,1111
899,1072
900,1031
901,1001
902,969
903,940
904,915
905,3746
906,2949
907,2498
908,2217
909,2019
910,1858
911,1731
912,1636
913,1546
914,1462
915,1387
916,1320
917,1259
918,1208
919,1162
920,1116
921,1074
922,1038
923,1007
924,977
925,949
926,5372
927,3273
928,2736
929,2389
930,2133
931,1959
932,1825
933,1710
934,1586
935,1490
936,1424
937,1363
938,1307
939,1256
940,1208
941,1166
942,1131
943,1096
944,1063
945,1029
946,995
947,968
948,4944
949,3336
950,2762
951,2427
952,2195
953,2002
954,1857
955,1724
956,1632
957,1535
958,1456
959,1389
960,1326
961,1277
962,1230
963,1188
964,1146
965,1114
966,1081
967,1049
968,1016
969,983
970,4315
971,3118
972,2684
973,2390
974,2186
975,2029
976,1887
977,1774
978,1677
979,1583
980,1511
981,1436
982,1383
983,1331
984,1279
985,1232
986,1188
987,1148
988,1115
989,1081
990,1046
991,1019
992,992
993,3669
994,2930
995,2521
996,2290
997,2114
998,1974
999,1825
1000,1724
1001,1633
1002,1544
1003,1475
1004,1415
1005,1362
1006,1314
1007,1266
1008,1220
1009,1185
1010,1148
1011,1112
1012,1081
1013,1052
1014,1026
1015,4255
1016,3272
1017,2850
1018,2522
1019,2274
1020,2123
1021,1971
1022,1842
1023,1739
1024,1649
1025,1578
1026,1509
1027,1449
1028,1387
1029,1337
1030,1290
1031,1249
1032,1208
1033,1166
1034,1132
1035,1095
1036,1064
1037,6614
1038,3752
1039,3063
1040,2681
1041,2445
1042,2224
1043,2075
1044,1951
1045,1827
1046,1740
1047,1656
1048,1587
1049,1518
1050,1463
1051,1408
1052,1356
1053,1307
1054,1264
1055,1224
1056,1190
1057,1155
1058,1121
1059,1089
1060,1063
1061,4047
1062,3311
1063,2897
1064,2574
1065,2383
1066,2214
1067,2056
1068,1930
1069,1818
1070,1732
1071,1650
1072,1570
1073,1502
1074,1443
1075,1391
1076,1336
1077,1295
1078,1252
1079,1213
1080,1176
1081,1139
1082,1112
1083,1085
1084,4161
1085,3348
1086,2929
1087,2645
1088,2445
1089,2265
1090,2126
1091,1993
1092,1882
1093,1764
1094,1677
1095,1605
1096,1542
1097,1491
1098,1442
1099,1390
1100,1346
1101,1307
1102,1269
1103,1235
1104,1201
1105,1168
1106,1135
1107,1107
1108,4191
1109,3462
1110,2974
1111,2664
1112,2414
1113,2219
1114,2090
1115,1970
1116,1865
1117,1776
1118,1691
1119,1618
1120,1552
1121,1495
1122,1443
1123,1399
1124,1357
1125,1318
1126,1278
1127,1238
1128,1202
1129,1173
1130,1141
1131,4782
1132,3667
1133,3179
1134,2835
1135,2589
1136,2387
1137,2241
1138,2108
1139,2005
1140,1887
1141,1808
1142,1730
1143,1660
1144,1597
1145,1539
1146,1483
1147,1436
1148,1395
1149,1354
1150,1312
1151,1272
1152,1232
1153,1201
1154,1168
1155,4925
1156,3820
1157,3303
1158,2930
1159,2678
1160,2480
1161,2314
1162,2148
1163,2042
1164,1942
1165,1850
1166,1761
1167,1694
1168,1623
1169,1568
1170,1511
1171,1463
1172,1414
1173,1368
1174,1333
1175,1298
1176,1262
1177,1230
1178,1201
1179,5966
1180,4122
1181,3491
1182,3112
1183,2807
1184,2613
1185,2431
1186,2277
1187,2132
1188,2010
1189,1913
1190,1827
1191,1756
1192,1694
1193,1633
1194,1569
1195,1518
1196,1464
1197,1419
1198,1382
1199,1344
1200,1309
1201,1273
1202,1240
1203,1211
1204,4918
1205,3902
1206,3341
1207,2966
1208,2733
1209,2533
1210,2381
1211,2230
1212,2101
1213,2001
1214,1910
1215,1831
1216,1758
1217,1697
1218,1644
1219,1586
1220,1540
1221,1493
1222,1446
1223,1401
1224,1362
1225,1323
1226,1289
1227,1253
1228,7864
1229,4518
1230,3770
1231,3325
1232,3014
1233,2741
1234,2551
1235,2391
1236,2255
1237,2132
1238,2025
1239,1937
1240,1851
1241,1785
1242,1725
1243,1663
1244,1604
1245,1555
1246,1509
1247,1466
1248,1424
1249,1382
1250,1342
1251,1310
1252,1280
1253,8058
1254,4656
1255,3873
1256,3391
1257,3074
1258,2835
1259,2644
1260,2472
1261,2342
1262,2219
1263,2109
1264,2011
1265,1914
1266,1842
1267,1765
1268,1710
1269,1647
1270,1596
1271,1549
1272,1506
1273,1464
1274,1422
1275,1384
1276,1351
1277,1314
1278,1277
1279,4752
1280,3962
1281,3485
1282,3183
1283,2931
1284,2713
1285,2526
1286,2375
1287,2240
1288,2132
1289,2050
1290,1966
1291,1890
1292,1819
1293,1758
1294,1697
1295,1647
1296,1599
1297,1553
1298,1512
1299,1472
1300,1434
1301,1399
1302,1365
1303,1328
1304,8013
1305,4820
1306,3913
1307,3436
1308,3135
1309,2906
1310,2714
1311,2551
1312,2415
1313,2279
1314,2165
1315,2075
1316,1994
1317,1920
1318,1852
1319,1789
1320,1727
1321,1670
1322,1617
1323,1568
1324,1520
1325,1479
1326,1428
1327,1389
1328,1358
1329,1332
1330,5364
1331,4366
1332,3785
1333,3346
1334,3059
1335,2870
1336,2693
1337,2527
1338,2397
1339,2294
1340,2193
1341,2097
1342,2015
1343,1945
1344,1871
1345,1810
1346,1757
1347,1701
1348,1649
1349,1601
1350,1555
1351,1510
1352,1471
1353,1436
1354,1404
1355,1374
1356,6504
1357,4724
1358,4009
1359,3585
1360,3286
1361,3025
1362,2808
1363,2638
1364,2500
1365,2363
1366,2262
1367,2141
1368,2047
1369,1973
1370,1905
1371,1836
1372,1774
1373,1718
1374,1668
1375,1623
1376,1581
1377,1541
1378,1498
1379,1461
1380,1426
1381,1394
1382,6048
1383,4717
1384,4144
1385,3679
1386,3357
1387,3081
1388,2875
1389,2710
1390,2561
1391,2421
1392,2315
1393,2218
1394,2122
1395,2046
1396,1984
1397,1918
1398,1855
1399,1798
1400,1747
1401,1701
1402,1653
1403,1606
1404,1566
1405,1523
1406,1486
1407,1452
1408,1421
1409,5731
1410,4508
1411,3929
1412,3548
1413,3265
1414,3051
1415,2864
1416,2674
1417,2527
1418,2407
1419,2300
1420,2214
1421,2132
1422,2047
1423,1981
1424,1907
1425,1854
1426,1802
1427,1755
1428,1697
1429,1644
1430,1601
1431,1562
1432,1525
1433,1489
1434,1457
1435,7475
1436,5242
1437,4424
1438,3948
1439,3553
1440,3290
1441,3077
1442,2897
1443,2752
1444,2618
1445,2485
1446,2381
1447,2268
1448,2179
1449,2096
1450,2025
1451,1956
1452,1895
1453,1837
1454,1782
1455,1735
1456,1687
1457,1636
1458,1594
1459,1558
1460,1524
1461,1486
1462,7860
1463,5365
1464,4541
1465,3982
1466,3637
1467,3372
1468,3141
1469,2945
1470,2780
1471,2625
1472,2499
1473,2382
1474,2293
1475,2210
1476,2120
1477,2051
1478,1980
1479,1920
1480,1865
1481,1819
1482,1772
1483,1727
1484,1682
1485,1637
1486,1599
1487,1562
1488,1531
1489,1497
1490,6206
1491,5042
1492,4326
1493,3836
1494,3516
1495,3287
1496,3075
1497,2873
1498,2720
1499,2596
1500,2480
1501,2380
1502,2284
1503,2200
1504,2126
1505,2057
1506,1990
1507,1922
1508,1870
1509,1822
1510,1773
1511,1730
1512,1688
1513,1648
1514,1603
1515,1566
1516,1531
1517,6794
1518,5259
1519,4539
1520,4067
1521,3727
1522,3466
1523,3209
1524,3021
1525,2844
1526,2687
1527,2587
1528,2484
1529,2385
1530,2300
1531,2222
1532,2152
1533,2083
1534,2026
1535,1963
1536,1908
1537,1849
1538,1794
1539,1751
1540,1701
1541,1661
1542,1621
1543,1590
1544,1560
1545,6979
1546,5307
1547,4525
1548,4048
1549,3718
1550,3453
1551,3214
1552,3027
1553,2861
1554,2723
1555,2607
1556,2491
1557,2399
1558,2309
1559,2232
1560,2154
1561,2082
1562,2022
1563,1974
1564,1925
1565,1869
1566,1825
1567,1776
1568,1733
1569,1693
1570,1655
1571,1619
1572,1584
1573,6923
1574,5441
1575,4691
1576,4226
1577,3852
1578,3555
1579,3329
1580,3131
1581,2959
1582,2818
1583,2694
1584,2568
1585,2473
1586,2382
1587,2300
1588,2226
1589,2156
1590,2096
1591,2035
1592,1981
1593,1930
1594,1875
1595,1825
1596,1778
1597,1732
1598,1684
1599,1648
1600,1611
1601,6719
1602,5341
1603,4678
1604,4241
1605,3873
1606,3599
1607,3370
1608,3152
1609,3003
1610,2861
1611,2741
1612,2627
1613,2537
1614,2450
1615,2368
1616,2292
1617,2218
1618,2145
1619,2084
1620,2029
1621,1981
1622,1930
1623,1885
1624,1836
1625,1790
1626,1745
1627,1701
1628,1666
1629,1633
1630,6769
1631,5324
1632,4667
1633,4240
1634,3911
1635,3658
1636,3437
1637,3256
1638,3090
1639,2915
1640,2797
1641,2693
1642,2588
1643,2487
1644,2396
1645,2316
1646,2241
1647,2168
1648,2102
1649,2025
1650,1971
1651,1915
1652,1867
1653,1823
1654,1785
1655,1746
1656,1710
1657,1673
1658,7650
1659,5920
1660,4986
1661,4475
1662,4161
1663,3883
1664,3630
1665,3412
1666,3217
1667,3064
1668,2936
1669,2807
1670,2689
1671,2585
1672,2494
1673,2408
1674,2339
1675,2263
1676,2203
1677,2137
1678,2080
1679,2023
1680,1975
1681,1930
1682,1880
1683,1840
1684,1798
1685,1760
1686,1725
1687,1692
1688,7006
1689,5643
1690,4963
1691,4421
1692,4068
1693,3756
1694,3512
1695,3312
1696,3151
1697,2999
1698,2836
1699,2712
1700,2624
1701,2531
1702,2451
1703,2366
1704,2290
1705,2224
1706,2164
1707,2105
1708,2053
1709,2004
1710,1953
1711,1902
1712,1862
1713,1822
1714,1783
1715,1746
1716,10737
1717,6584
1718,5460
1719,4934
1720,4475
1721,4145
1722,3860
1723,3602
1724,3399
1725,3223
1726,3064
1727,2940
1728,2842
1729,2731
1730,2641
1731,2564
1732,2478
1733,2395
1734,2324
1735,2265
1736,2206
1737,2149
1738,2096
1739,2040
1740,1987
1741,1931
1742,1889
1743,1845
1744,1806
1745,1767
1746,8566
1747,6323
1748,5342
1749,4791
1750,4370
1751,4050
1752,3794
1753,3582
1754,3377
1755,3198
1756,3051
1757,2924
1758,2801
1759,2696
1760,2614
1761,2534
1762,2448
1763,2378
1764,2305
1765,2241
1766,2185
1767,2127
1768,2079
1769,2031
1770,1984
1771,1942
1772,1897
1773,1854
1774,1820
1775,1784
1776,7664
1777,6098
1778,5308
1779,4765
1780,4408
1781,4126
1782,3888
1783,3661
1784,3479
1785,3303
1786,3145
1787,3000
1788,2882
1789,2776
1790,2675
1791,2592
1792,2517
1793,2435
1794,2372
1795,2311
1796,2242
1797,2185
1798,2124
1799,2069
1800,2021
1801,1978
1802,1934
1803,1890
1804,1852
1805,1817
1806,7963
1807,6220
1808,5327
1809,4832
1810,4400
1811,4055
1812,3812
1813,3611
1814,3425
1815,3266
1816,3126
1817,3019
1818,2911
1819,2805
1820,2715
1821,2628
1822,2547
1823,2479
1824,2401
1825,2340
1826,2286
1827,2227
1828,2174
1829,2126
1830,2071
1831,2022
1832,1978
1833,1936
1834,1892
1835,1855
1836,9117
1837,6736
1838,5710
1839,5161
1840,4719
1841,4356
1842,4069
1843,3798
1844,3620
1845,3464
1846,3303
1847,3173
1848,3048
1849,2930
1850,2815
1851,2722
1852,2631
1853,2550
1854,2466
1855,2398
1856,2343
1857,2279
1858,2225
1859,2171
1860,2118
1861,2072
1862,2016
1863,1971
1864,1937
1865,1898
1866,10339
1867,7122
1868,6030
1869,5349
1870,4887
1871,4540
1872,4247
1873,4005
1874,3758
1875,3573
1876,3405
1877,3272
1878,3139
1879,3029
1880,2925
1881,2833
1882,2739
1883,2655
1884,2570
1885,2491
1886,2426
1887,2364
1888,2305
1889,2251
1890,2193
1891,2140
1892,2096
1893,2048
1894,2011
1895,1975
1896,1935
1897,1899
1898,7604
1899,6274
1900,5541
1901,5044
1902,4585
1903,4298
1904,4032
1905,3808
1906,3591
1907,3408
1908,3276
1909,3135
1910,3020
1911,2914
1912,2830
1913,2747
1914,2661
1915,2594
1916,2528
1917,2465
1918,2391
1919,2328
1920,2270
1921,2215
1922,2165
1923,2122
1924,2081
1925,2035
1926,1994
1927,1957
1928,11126
1929,7471
1930,6263
1931,5574
1932,5006
1933,4635
1934,4354
1935,4119
1936,3903
1937,3703
1938,3525
1939,3367
1940,3237
1941,3111
1942,3011
1943,2917
1944,2832
1945,2742
1946,2663
1947,2593
1948,2525
1949,2467
1950,2407
1951,2346
1952,2289
1953,2227
1954,2171
1955,2116
1956,2069
1957,2031
1958,1995
1959,13918
1960,7817
1961,6417
1962,5672
1963,5151
1964,4793
1965,4450
1966,4193
1967,3997
1968,3772
1969,3606
1970,3469
1971,3328
1972,3197
1973,3091
1974,2986
1975,2890
1976,2800
1977,2718
1978,2641
1979,2572
1980,2505
1981,2441
1982,2383
1983,2327
1984,2276
1985,2230
1986,2178
1987,2132
1988,2092
1989,2055
1990,2017
1991,9709
1992,7342
1993,6321
1994,5704
1995,5217
1996,4854
1997,4534
1998,4261
1999,4006
2000,3826
2001,3647
2002,3509
2003,3366
2004,3252
2005,3124
2006,3014
2007,2912
2008,2820
2009,2735
2010,2661
2011,2586
2012,2520
2013,2459
2014,2404
2015,2346
2016,2287
2017,2245
2018,2198
2019,2149
2020,2112
2021,2072
2022,2036
2023,8943
2024,6966
2025,6147
2026,5569
2027,5124
2028,4749
2029,4425
2030,4190
2031,3971
2032,3778
2033,3598
2034,3466
2035,3324
2036,3215
2037,3119
2038,3032
2039,2943
2040,2861
2041,2783
2042,2708
2043,2629
2044,2564
2045,2506
2046,2451
2047,2398
2048,2345
2049,2294
2050,2251
2051,2205
2052,2161
2053,2119
2054,2075
2055,10236
2056,7373
2057,6340
2058,5705
2059,5245
2060,4905
2061,4570
2062,4300
2063,4066
2064,3870
2065,3696
2066,3553
2067,3420
2068,3314
2069,3204
2070,3103
2071,2995
2072,2909
2073,2827
2074,2756
2075,2688
2076,2628
2077,2560
2078,2501
2079,2434
2080,2372
2081,2320
2082,2273
2083,2227
2084,2183
2085,2138
2086,2103
2087,9656
2088,7534
2089,6523
2090,5844
2091,5382
2092,4986
2093,4658
2094,4419
2095,4201
2096,3997
2097,3827
2098,3676
2099,3530
2100,3412
2101,3302
2102,3206
2103,3102
2104,3007
2105,2927
2106,2847
2107,2772
2108,2697
2109,2628
2110,2569
2111,2507
2112,2448
2113,2398
2114,2341
2115,2286
2116,2245
2117,2203
2118,2161
2119,2124
2120,8743
2121,7349
2122,6378
2123,5790
2124,5359
2125,4981
2126,4670
2127,4402
2128,4159
2129,3979
2130,3817
2131,3668
2132,3525
2133,3406
2134,3292
2135,3192
2136,3097
2137,2994
2138,2915
2139,2846
2140,2778
2141,2712
2142,2641
2143,2577
2144,2522
2145,2464
2146,2409
2147,2359
2148,2315
2149,2266
2150,2224
2151,2185
2152,12367
2153,8314
2154,6985
2155,6326
2156,5778
2157,5341
2158,5009
2159,4694
2160,4440
2161,4200
2162,4011
2163,3851
2164,3691
2165,3573
2166,3454
2167,3334
2168,3236
2169,3142
2170,3055
2171,2974
2172,2892
2173,2816
2174,2747
2175,2676
2176,2610
2177,2558
2178,2504
2179,2456
2180,2400
2181,2348
2182,2302
2183,2255
2184,2213
2185,11519
2186,8232
2187,7125
2188,6344
2189,5825
2190,5392
2191,5047
2192,4748
2193,4511
2194,4300
2195,4117
2196,3953
2197,3780
2198,3656
2199,3527
2200,3413
2201,3294
2202,3205
2203,3115
2204,3041
2205,2957
2206,2880
2207,2811
2208,2742
2209,2674
2210,2606
2211,2538
2212,2486
2213,2436
2214,2386
2215,2344
2216,2303
2217,2265
2218,2223
2219,9031
2220,7617
2221,6624
2222,6085
2223,5592
2224,5232
2225,4943
2226,4690
2227,4449
2228,4232
2229,4054
2230,3874
2231,3743
2232,3607
2233,3488
2234,3376
2235,3273
2236,3166
2237,3078
2238,2992
2239,2924
2240,2862
2241,2795
2242,2734
2243,2671
2244,2605
2245,2545
2246,2495
2247,2449
2248,2405
2249,2362
2250,2323
2251,2283
2252,13297
2253,8859
2254,7370
2255,6618
2256,6072
2257,5618
2258,5243
2259,4928
2260,4644
2261,4434
2262,4247
2263,4054
2264,3902
2265,3764
2266,3633
2267,3514
2268,3405
2269,3311
2270,3215
2271,3129
2272,3048
2273,2973
2274,2898
2275,2812
2276,2751
2277,2693
2278,2633
2279,2585
2280,2529
2281,2483
2282,2431
2283,2385
2284,2343
2285,2298
2286,10270
2287,8041
2288,7041
2289,6346
2290,5817
2291,5388
2292,5084
2293,4784
2294,4550
2295,4364
2296,4180
2297,4011
2298,3876
2299,3758
2300,3640
2301,3534
2302,3426
2303,3328
2304,3241
2305,3163
2306,3079
2307,3005
2308,2934
2309,2867
2310,2800
2311,2745
2312,2686
2313,2631
2314,2578
2315,2525
2316,2468
2317,2422
2318,2382
2319,2342
2320,10901
2321,8492
2322,7395
2323,6629
2324,6077
2325,5712
2326,5369
2327,5083
2328,4829
2329,4591
2330,4385
2331,4153
2332,4015
2333,3870
2334,3751
2335,3638
2336,3534
2337,3429
2338,3314
2339,3234
2340,3152
2341,3080
2342,2986
2343,2905
2344,2834
2345,2758
2346,2696
2347,2645
2348,2587
2349,2537
2350,2488
2351,2446
2352,2403
2353,2367
2354,10617
2355,8508
2356,7441
2357,6731
2358,6190
2359,5784
2360,5388
2361,5101
2362,4837
2363,4621
2364,4440
2365,4263
2366,4119
2367,3976
2368,3835
2369,3707
2370,3583
2371,3482
2372,3382
2373,3292
2374,3216
2375,3145
2376,3073
2377,3003
2378,2930
2379,2866
2380,2799
2381,2743
2382,2684
2383,2633
2384,2586
2385,2542
2386,2496
2387,2449
2388,2410
2389,11656
2390,8811
2391,7690
2392,6960
2393,6366
2394,5878
2395,5506
2396,5177
2397,4921
2398,4676
2399,4478
2400,4287
2401,4115
2402,3959
2403,3825
2404,3688
2405,3578
2406,3476
2407,3379
2408,3280
2409,3189
2410,3116
2411,3048
2412,2986
2413,2923
2414,2860
2415,2801
2416,2744
2417,2686
2418,2630
2419,2584
2420,2540
2421,2495
2422,2450
2423,12640
2424,9232
2425,7996
2426,7195
2427,6576
2428,6114
2429,5718
2430,5359
2431,5095
2432,4847
2433,4639
2434,4459
2435,4297
2436,4158
2437,4027
2438,3899
2439,3785
2440,3678
2441,3562
2442,3471
2443,3373
2444,3292
2445,3206
2446,3143
2447,3074
2448,3011
2449,2942
2450,2875
2451,2812
2452,2763
2453,2707
2454,2658
2455,2607
2456,2557
2457,2511
2458,2463
2459,10485
2460,8437
2461,7474
2462,6892
2463,6353
2464,5860
2465,5484
2466,5218
2467,4961
2468,4719
2469,4501
2470,4331
2471,4171
2472,4033
2473,3914
2474,3801
2475,3691
2476,3579
2477,3487
2478,3393
2479,3303
2480,3225
2481,3140
2482,3073
2483,3006
2484,2944
2485,2882
2486,2830
2487,2771
2488,2716
2489,2668
2490,2622
2491,2584
2492,2546
2493,2503
2494,11271
2495,9013
2496,7856
2497,7086
2498,6547
2499,6112
2500,5740
2501,5430
2502,5175
2503,4945
2504,4735
2505,4540
2506,4365
2507,4224
2508,4069
2509,3946
2510,3830
2511,3726
2512,3616
2513,3525
2514,3437
2515,3366
2516,3291
2517,3213
2518,3138
2519,3065
2520,2990
2521,2925
2522,2863
2523,2806
2524,2755
2525,2704
2526,2656
2527,2612
2528,2565
2529,14087
2530,9927
2531,8356
2532,7472
2533,6845
2534,6347
2535,5887
2536,5482
2537,5186
2538,4970
2539,4775
2540,4605
2541,4431
2542,4272
2543,4138
2544,4014
2545,3893
2546,3781
2547,3675
2548,3594
2549,3506
2550,3423
2551,3347
2552,3273
2553,3200
2554,3131
2555,3069
2556,3004
2557,2942
2558,2880
2559,2823
2560,2777
2561,2728
2562,2677
2563,2632
2564,2586
2565,12766
2566,9606
2567,8362
2568,7521
2569,6900
2570,6433
2571,6039
2572,5724
2573,5419
2574,5166
2575,4952
2576,4769
2577,4584
2578,4423
2579,4262
2580,4126
2581,4010
2582,3902
2583,3801
2584,3697
2585,3594
2586,3498
2587,3410
2588,3322
2589,3241
2590,3171
2591,3106
2592,3040
2593,2973
2594,2910
2595,2852
2596,2796
2597,2745
2598,2700
2599,2657
2600,2609
2601,11225
2602,9309
2603,8170
2604,7419
2605,6859
2606,6357
2607,6003
2608,5680
2609,5400
2610,5181
2611,4942
